uprn,x_coordinate,y_coordinate,latitude,longitude,last_update_date
100070501266,410199,283232,52.4469714,-1.8513628,2016-02-10
100070501269,410233,283233,52.4469797,-1.8508625,2016-02-10
100070501268,410198,283236,52.4470073,-1.8513774,2016-02-10
100070501271,410232,283237,52.4470157,-1.8508771,2019-11-15
10024264031,410534.97,283191.88,52.4466044,-1.8464209,2016-02-10
10024264030,410530.86,283192.43,52.4466094,-1.8464814,2016-02-10
10024264035,410548.2,283192.77,52.4466122,-1.8462262,2016-02-10
10024264039,410548.2,283192.77,52.4466122,-1.8462262,2016-02-10
10024264033,410548.2,283192.77,52.4466122,-1.8462262,2016-11-27
10024264034,410548.2,283192.77,52.4466122,-1.8462262,2016-02-10
10024264038,410548.2,283192.77,52.4466122,-1.8462262,2016-02-10
10024264040,410548.2,283192.77,52.4466122,-1.8462262,2016-02-10
10024264037,410548.2,283192.77,52.4466122,-1.8462262,2016-02-10
100071393810,410522.8,283200.8,52.4466848,-1.8465997,2020-07-09
100070519020,410494.4,283194.7,52.4466305,-1.8470177,2018-11-12
10090251863,410409.75,283167.42,52.4463869,-1.848264,2016-02-10
10024264071,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
10024264048,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
10024264043,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
10024264045,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
10024264068,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
10024264073,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
10024264044,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
10024264067,410576.5,283190.1,52.4465876,-1.8458099,2016-09-07
10024264047,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
10024264070,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
10024264072,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
10024264046,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
100071393809,410518.5,283198.9,52.4466678,-1.846663,2020-07-09
10024264069,410576.5,283190.1,52.4465876,-1.8458099,2018-11-12
100070534510,410334,283170,52.4464115,-1.8493784,2016-02-10
100070534513,410303,283183,52.4465289,-1.8498341,2016-02-10
100070491268,410492,283198,52.4466603,-1.8470529,2016-02-10
100070534511,410304,283174,52.446448,-1.8498197,2016-02-10
100070534519,410299,283206,52.4467358,-1.8498923,2019-11-15
100070534518,410331,283202,52.4466992,-1.8494216,2016-02-10
100070534515,410302,283190,52.4465919,-1.8498486,2016-02-10
100070534516,410332,283196,52.4466453,-1.8494071,2016-02-10
100070534509,410304,283168,52.4463941,-1.8498199,2016-02-10
100070534517,410299,283200,52.4466818,-1.8498925,2016-02-10
100070534514,410331,283186,52.4465554,-1.8494221,2019-11-15
100070534512,410332,283180,52.4465014,-1.8494075,2016-02-10
10025227154,410447,283185,52.4465442,-1.8477154,2021-09-08
100070369782,410052,283331,52.447864,-1.8535227,2016-02-10
100070369799,410074,283332,52.4478726,-1.853199,2016-02-10
100070369785,410059,283332,52.4478729,-1.8534197,2016-02-10
100070369797,410071,283333,52.4478817,-1.8532431,2016-02-10
100070369793,410063,283333,52.4478818,-1.8533608,2016-02-10
100070369809,410092,283334,52.4478903,-1.8529341,2016-02-10
100070369784,410054,283334,52.447891,-1.8534932,2018-09-23
100070369811,410098,283337,52.4479171,-1.8528457,2016-02-10
100070369815,410124,283340,52.4479436,-1.8524631,2018-09-23
100070369817,410128,283341,52.4479526,-1.8524042,2016-02-10
100070369819,410130,283341,52.4479525,-1.8523748,2016-02-10
100070369791,410066,283365,52.4481694,-1.8533157,2016-02-10
100070369790,410060,283365,52.4481695,-1.853404,2016-02-10
100070369789,410051,283365,52.4481697,-1.8535364,2016-02-10
100070369807,410089,283336,52.4479083,-1.8529782,2016-02-10
100070369803,410081,283334,52.4478905,-1.8530959,2016-02-10
100070369801,410077,283334,52.4478906,-1.8531548,2016-02-10
100070369795,410067,283334,52.4478907,-1.8533019,2018-11-12
10023497890,410108,283353,52.4480608,-1.8526981,2021-09-08
100070501270,410197,283249,52.4471242,-1.8513917,2016-02-10
100070501273,410231,283251,52.4471416,-1.8508914,2016-02-10
100070501272,410197,283255,52.4471782,-1.8513915,2016-02-10
100070501275,410230,283256,52.4471865,-1.850906,2019-11-15
100070501274,410196,283265,52.4472681,-1.851406,2016-02-10
100070501277,410230,283267,52.4472854,-1.8509056,2020-06-01
100070501276,410194,283270,52.4473131,-1.8514352,2016-02-10
100070501279,410232,283273,52.4473393,-1.850876,2016-02-10
100070501278,410193,283280,52.447403,-1.8514496,2016-02-10
100070501281,410227,283284,52.4474383,-1.8509493,2019-11-15
100070501280,410195,283287,52.4474659,-1.85142,2018-11-12
100070501283,410227,283288,52.4474743,-1.8509492,2019-11-15
100070501282,410193,283295,52.4475378,-1.8514492,2016-02-10
100070501285,410226,283297,52.4475552,-1.8509636,2016-02-10
100070501287,410225,283303,52.4476092,-1.8509781,2019-11-15
100070501289,410224,283312,52.4476901,-1.8509926,2018-09-23
100070501290,410226,283319,52.447753,-1.8509629,2016-02-10
10023497984,410204,283366,52.4481759,-1.8512852,2021-09-08
100070369792,410023,283395,52.4484399,-1.8539475,2016-02-10
100070369794,410026,283395,52.4484399,-1.8539034,2016-02-10
100070369796,410029,283396,52.4484488,-1.8538592,2016-02-10
100070369798,410033,283396,52.4484487,-1.8538003,2016-02-10
100070369800,410036,283396,52.4484487,-1.8537562,2016-02-10
100070369802,410039,283397,52.4484576,-1.853712,2016-02-10
100070369804,410043,283398,52.4484665,-1.8536531,2018-09-23
100070369806,410046,283399,52.4484755,-1.853609,2016-02-10
100070369808,410050,283399,52.4484754,-1.8535501,2016-02-10
100070369810,410053,283401,52.4484933,-1.8535059,2016-02-10
100070369812,410056,283402,52.4485023,-1.8534618,2016-02-10
100070369813,410059,283403,52.4485112,-1.8534176,2016-02-10
100070369814,410066,283405,52.448529,-1.8533145,2016-02-10
100070369816,410069,283406,52.448538,-1.8532704,2016-02-10
100070369818,410072,283407,52.4485469,-1.8532262,2018-11-12
100070369820,410075,283408,52.4485558,-1.853182,2016-02-10
100070369822,410079,283408,52.4485558,-1.8531232,2016-02-10
100070369824,410083,283410,52.4485737,-1.8530643,2016-02-10
100070369826,410086,283410,52.4485736,-1.8530201,2016-02-10
100070369828,410089,283411,52.4485826,-1.8529759,2018-09-23
100070369830,410093,283413,52.4486005,-1.852917,2016-02-10
100070369832,410096,283414,52.4486094,-1.8528729,2016-02-10
10093330587,410125.73,283381.76,52.448319,-1.8524364,2021-07-24
10025227153,410133.2,283407.3,52.4485485,-1.8523257,2019-05-30
10092020173,410204,283398,52.4484636,-1.8512843,2020-02-07
100071386474,410204,283398,52.4484636,-1.8512843,2021-04-27
100070369867,410418.9,283383.9,52.4483329,-1.8481228,2021-09-08
100070501284,410193,283301,52.4475918,-1.851449,2016-02-10
100070534547,410290,283305,52.447626,-1.8500217,2016-02-10
100070534546,410319,283305,52.4476254,-1.849595,2018-11-12
100070501286,410191,283311,52.4476817,-1.8514781,2020-06-01
100070534549,410290,283314,52.4477069,-1.8500214,2016-02-10
100070534548,410319,283315,52.4477153,-1.8495947,2018-09-23
100070501288,410189,283316,52.4477267,-1.8515074,2016-02-10
100070534550,410319,283322,52.4477782,-1.8495945,2016-02-10
100070534551,410286,283323,52.4477878,-1.85008,2016-02-10
100070369805,410085,283335,52.4478994,-1.853037,2016-02-10
100070369821,410135,283342,52.4479614,-1.8523012,2016-02-10
100070369829,410149,283344,52.4479791,-1.8520951,2016-02-10
100070369833,410159,283344,52.447979,-1.851948,2018-09-23
100070369831,410153,283344,52.4479791,-1.8520363,2016-02-10
10024985487,410094.05,283344.7,52.4479864,-1.8529036,2019-05-29
100070369834,410164,283345,52.4479879,-1.8518744,2018-09-23
100070534544,410320,283301,52.4475894,-1.8495804,2016-02-10
100070369744,409882,283362,52.4481458,-1.8560231,2018-11-12
100070369745,409885,283363,52.4481547,-1.8559789,2018-09-23
100070369746,409890,283364,52.4481636,-1.8559053,2016-02-10
10025963087,409891.37,283478.07,52.4491891,-1.8558818,2021-09-08
100070369747,409895,283364,52.4481635,-1.8558317,2019-11-15
100070369748,409915,283362,52.4481452,-1.8555375,2020-07-20
100070369749,409919,283363,52.4481541,-1.8554786,2016-02-10
100070369750,409922,283363,52.448154,-1.8554345,2016-02-10
100070369751,409926,283362,52.448145,-1.8553757,2016-02-10
100070369752,409930,283363,52.4481539,-1.8553168,2016-02-10
100070369753,409933,283363,52.4481538,-1.8552727,2016-02-10
100070369754,409936,283362,52.4481448,-1.8552285,2018-09-23
100070369755,409940,283362,52.4481447,-1.8551697,2016-02-10
100070369756,409944,283362,52.4481447,-1.8551108,2016-02-10
100070369757,409948,283362,52.4481446,-1.855052,2016-02-10
100070369758,409951,283363,52.4481535,-1.8550078,2016-02-10
100070369773,409999,283362,52.4481437,-1.8543016,2016-02-10
100070369771,409995,283361,52.4481348,-1.8543605,2016-02-10
100070369769,409992,283360,52.4481258,-1.8544047,2018-09-23
100070369768,409987,283361,52.4481349,-1.8544782,2016-02-10
100070369767,409985,283361,52.4481349,-1.8545076,2016-02-10
100070369766,409981,283361,52.448135,-1.8545665,2016-02-10
100070369765,409978,283361,52.4481351,-1.8546106,2016-02-10
100070369764,409974,283361,52.4481351,-1.8546695,2016-02-10
100070369763,409971,283361,52.4481352,-1.8547136,2016-02-10
100070369762,409967,283361,52.4481353,-1.8547725,2016-02-10
100070369761,409964,283361,52.4481353,-1.8548166,2016-02-10
100070369760,409961,283361,52.4481354,-1.8548607,2017-02-12
100070369759,409961,283361,52.4481354,-1.8548607,2017-02-12
10015340180,410200.2,283359.45,52.4481171,-1.8513413,2019-05-29
10090318742,410251.99,283355.07,52.4480768,-1.8505795,2018-09-23
100071386472,410020,283361,52.4481343,-1.8539926,2016-02-10
100071386473,410120,283338,52.4479257,-1.852522,2016-02-10
100071386475,410255.7,283357,52.4480941,-1.8505248,2018-09-23
100071421609,410001,283333,52.4478829,-1.854273,2016-02-10
10094295130,410150.04,283517.63,52.4495401,-1.8520746,2019-05-01
10094295134,410100.27,283509.55,52.4494683,-1.8528072,2019-03-20
100070501234,410215,283105,52.4458293,-1.8511312,2018-09-23
10090251771,409976.89,283449.88,52.4489341,-1.8546243,2016-02-10
10093745522,410463.52,283466.21,52.449072,-1.8474637,2020-10-06
10093748164,410596.68,283454.67,52.4489657,-1.8455048,2020-11-19
10093748172,410596.68,283454.67,52.4489657,-1.8455048,2020-11-21
10093748168,410616.18,283444.12,52.4488705,-1.8452182,2020-06-11
10093748160,410625.86,283453.95,52.4489587,-1.8450755,2020-09-28
10093747579,410680.76,283445.23,52.4488793,-1.844268,2018-09-23
10093747577,410694.49,283441.31,52.4488438,-1.8440661,2019-06-06
10093747576,410702.23,283442.14,52.4488511,-1.8439521,2018-12-13
10093747575,410711.23,283440.52,52.4488363,-1.8438198,2018-12-13
10093747574,410718.74,283438.72,52.44882,-1.8437093,2018-08-11
10093747573,410723.33,283438.23,52.4488155,-1.8436418,2018-12-13
10093747572,410728.02,283436.99,52.4488043,-1.8435728,2018-12-13
10093748155,410625.86,283453.95,52.4489587,-1.8450755,2020-03-16
10093748163,410616.18,283444.12,52.4488705,-1.8452182,2020-03-16
10093747578,410689.76,283443.04,52.4488594,-1.8441356,2018-12-13
10093748157,410625.86,283453.95,52.4489587,-1.8450755,2020-09-28
10093748165,410616.18,283444.12,52.4488705,-1.8452182,2020-11-19
10093748368,410582.7,283464.52,52.4490546,-1.8457102,2020-09-01
10093748162,410625.86,283453.95,52.4489587,-1.8450755,2020-09-28
10093748170,410616.18,283444.12,52.4488705,-1.8452182,2020-06-11
10093748341,410582.7,283464.52,52.4490546,-1.8457102,2020-09-01
10093748161,410625.86,283453.95,52.4489587,-1.8450755,2020-09-28
10093748169,410616.18,283444.12,52.4488705,-1.8452182,2020-11-19
10093748159,410625.86,283453.95,52.4489587,-1.8450755,2020-09-28
10093748167,410616.18,283444.12,52.4488705,-1.8452182,2020-11-19
10093748370,410582.7,283464.52,52.4490546,-1.8457102,2020-10-15
10093748158,410625.86,283453.95,52.4489587,-1.8450755,2020-09-28
10093748166,410616.18,283444.12,52.4488705,-1.8452182,2020-11-21
10093748367,410582.7,283464.52,52.4490546,-1.8457102,2020-09-23
100071416363,410475,283504,52.4494115,-1.8472936,2020-03-15
100071392618,410475,283504,52.4494115,-1.8472936,2020-03-15
100070491183,410477,283507,52.4494384,-1.8472641,2016-02-10
100070491182,410478,283511,52.4494744,-1.8472493,2016-02-10
100070491181,410479,283514,52.4495013,-1.8472345,2016-02-10
100070491180,410480,283518,52.4495373,-1.8472196,2016-02-10
100070491179,410480,283521,52.4495643,-1.8472195,2020-07-20
100070491178,410481,283525,52.4496002,-1.8472047,2016-02-10
100070491177,410483,283530,52.4496451,-1.8471751,2016-02-10
10093748344,410593.44,283502.08,52.449392,-1.845551,2020-10-01
10093748345,410595.75,283507.73,52.4494428,-1.8455168,2020-08-03
10093748346,410599.56,283518.22,52.449537,-1.8454604,2020-11-02
10093748347,410599.7,283523.34,52.449583,-1.8454582,2020-11-21
100071421564,410606,283523,52.4495798,-1.8453655,2018-07-02
10093748150,410617.53,283507.44,52.4494397,-1.8451964,2020-10-01
10093748152,410621.44,283521.34,52.4495646,-1.8451384,2020-07-01
10093748154,410623.07,283526.15,52.4496078,-1.8451143,2020-11-02
100070519093,410536,283104,52.4458144,-1.8464085,2016-02-10
10093747497,410638.63,283467.68,52.4490819,-1.8448871,2020-11-30
10093747501,410647.14,283501.01,52.4493814,-1.8447609,2020-09-14
10093747503,410649.5,283514.13,52.4494993,-1.8447257,2020-04-21
10093747505,410650.72,283518.81,52.4495413,-1.8447076,2020-07-01
10093747507,410652.27,283524.16,52.4495894,-1.8446847,2020-03-31
10093748021,410662.31,283472.74,52.4491269,-1.8445386,2019-01-09
10093747498,410668.11,283480.11,52.4491931,-1.844453,2019-09-20
10093747500,410669.53,283487.61,52.4492605,-1.8444319,2020-06-02
10093747502,410672.1,283493.76,52.4493157,-1.8443938,2020-01-23
10093747504,410673.31,283501.26,52.4493831,-1.8443758,2020-01-26
10093747506,410675.34,283509.43,52.4494565,-1.8443457,2020-01-26
10093747508,410677.84,283530.59,52.4496467,-1.8443082,2020-02-20
10093747510,410685.2,283526.8,52.4496125,-1.8442001,2019-10-31
10093748020,410687.71,283475.72,52.4491532,-1.8441647,2019-01-09
10093747512,410693.18,283523.54,52.449583,-1.8440827,2020-09-14
10093748019,410695.42,283474.83,52.4491451,-1.8440513,2019-01-09
10093747514,410699.7,283522.97,52.4495778,-1.8439868,2020-09-14
10093748148,410701.21,283490.92,52.4492896,-1.8439656,2020-01-02
10093748146,410703.01,283495.24,52.4493284,-1.843939,2020-02-07
10093748144,410703.91,283498.81,52.4493605,-1.8439256,2020-04-03
10093748018,410703.99,283471.95,52.449119,-1.8439253,2019-04-11
10093748142,410704.82,283503.28,52.4494007,-1.8439121,2020-01-02
10093747516,410707.28,283520.79,52.449558,-1.8438754,2020-01-08
10093748017,410719.96,283470.17,52.4491027,-1.8436904,2019-09-23
10093748016,410728.82,283469.84,52.4490996,-1.84356,2019-01-30
10093748147,410732.65,283487.18,52.4492554,-1.8435031,2020-01-02
10093748145,410734.76,283492.24,52.4493008,-1.8434719,2019-11-04
10093748015,410735.38,283468.11,52.4490839,-1.8434636,2019-01-09
10093748143,410735.66,283496.41,52.4493383,-1.8434586,2020-01-02
10093748014,410741.95,283468.08,52.4490835,-1.8433669,2019-01-30
10093748013,410746.8,283467.2,52.4490755,-1.8432956,2019-01-30
10093747520,410750.15,283513.71,52.4494936,-1.8432448,2020-07-29
10093748012,410754.22,283466.6,52.44907,-1.8431864,2019-01-30
10093747522,410756.14,283513.55,52.449492,-1.8431567,2019-12-03
10093747524,410764.26,283513.24,52.4494891,-1.8430372,2019-09-23
10093748136,410764.37,283481.88,52.4492071,-1.8430366,2020-05-21
10093748134,410765.16,283486.82,52.4492515,-1.8430248,2020-03-17
10093748132,410766.13,283490.55,52.449285,-1.8430104,2020-07-30
10093748130,410766.3,283495.07,52.4493257,-1.8430078,2019-11-04
10093748140,410715.79,283520.96,52.4495594,-1.8437501,2020-04-03
10093748141,410732.35,283518.04,52.4495328,-1.8435066,2020-01-17
10093748139,410794.62,283477.03,52.449163,-1.8425916,2020-01-02
10093748138,410795.13,283481.89,52.4492066,-1.842584,2020-05-21
10093748135,410796.1,283492.31,52.4493003,-1.8425694,2020-01-12
10093748137,410796.1,283486.57,52.4492487,-1.8425696,2020-01-02
10093748133,410797.15,283497.17,52.449344,-1.8425538,2020-02-03
10093748131,410798.11,283501.59,52.4493837,-1.8425395,2019-10-03
10093748002,410821.87,283473.59,52.4491315,-1.8421908,2019-09-23
10093748001,410822.44,283478.11,52.4491721,-1.8421823,2019-10-03
10093748000,410823.01,283482.63,52.4492127,-1.8421737,2019-05-11
10093747999,410823.29,283486.87,52.4492509,-1.8421695,2019-03-02
10093747998,410823.58,283492.53,52.4493017,-1.842165,2019-05-17
10093747997,410824.72,283496.48,52.4493372,-1.8421481,2019-09-23
10093747996,410825.01,283501.29,52.4493805,-1.8421437,2019-07-05
10093747995,410825.86,283506.38,52.4494262,-1.842131,2019-05-11
10093747552,410850.19,283474.07,52.4491353,-1.8417741,2019-05-11
10093747551,410850.66,283478.79,52.4491777,-1.841767,2019-07-16
10093747550,410850.94,283490.96,52.4492871,-1.8417625,2019-09-23
10093747549,410851.03,283495.98,52.4493322,-1.841761,2019-09-23
10091551826,410898.31,283087.74,52.4456612,-1.8410784,2021-09-08
100070545443,410894,283294,52.4475156,-1.8411352,2016-02-10
100070545437,410899,283309,52.4476503,-1.8410612,2018-09-23
100070545429,410905,283330,52.447839,-1.8409722,2016-02-10
100070545427,410907,283338,52.4479109,-1.8409426,2016-02-10
100070545421,410911,283352,52.4480367,-1.8408833,2016-02-10
100070545419,410912,283360,52.4481086,-1.8408683,2016-02-10
100070545413,410916,283374,52.4482343,-1.840809,2016-02-10
100070545411,410916,283382,52.4483063,-1.8408087,2016-02-10
100070545405,410917,283401,52.4484771,-1.8407934,2016-02-10
100070545403,410918,283405,52.448513,-1.8407786,2016-02-10
10015643992,410867.85,283408.84,52.4485485,-1.8415163,2019-05-24
100070545397,410921,283428,52.4487197,-1.8407337,2016-02-10
100070545395,410922,283434,52.4487736,-1.8407188,2016-02-10
100070545389,410922,283453,52.4489444,-1.8407182,2016-02-10
100070545387,410923,283456,52.4489714,-1.8407034,2016-02-10
100070545435,410901,283316,52.4477132,-1.8410315,2016-02-10
100070545391,410921,283448,52.4488995,-1.840733,2018-09-23
100070545399,410919,283420,52.4486478,-1.8407634,2016-02-10
100070545407,410917,283396,52.4484321,-1.8407936,2016-02-10
100070545415,410915,283369,52.4481894,-1.8408239,2016-02-10
100070545423,410910,283347,52.4479917,-1.8408981,2016-02-10
100070545431,410904,283326,52.4478031,-1.8409871,2016-02-10
100070545439,410897,283304,52.4476054,-1.8410908,2018-09-23
100070545393,410921,283442,52.4488456,-1.8407332,2016-02-10
100070545401,410919,283415,52.4486029,-1.8407635,2016-02-10
100070545409,410917,283387,52.4483512,-1.8407939,2016-02-10
100070545417,410914,283365,52.4481535,-1.8408387,2016-02-10
100070545425,410909,283341,52.4479378,-1.840913,2016-02-10
100070545433,410902,283320,52.4477492,-1.8410167,2016-02-10
100070545441,410896,283299,52.4475605,-1.8411057,2016-02-10
100070545402,410919,283411,52.4485669,-1.8407637,2016-02-10
200001482919,410916,283382,52.4483063,-1.8408087,2016-02-10
100071421562,410921,283091,52.4456901,-1.8407445,2021-09-08
100070545383,410922,283471,52.4491063,-1.8407176,2016-02-10
100070545375,410922,283493,52.449304,-1.8407169,2016-02-10
100070545381,410922,283476,52.4491512,-1.8407174,2016-02-10
100070545385,410922,283465,52.4490523,-1.8407178,2016-02-10
100070545377,410923,283488,52.4492591,-1.8407023,2016-02-10
100070545369,410923,283511,52.4494658,-1.8407016,2016-02-10
100070545367,410923,283516,52.4495108,-1.8407014,2016-02-10
100070545365,410923,283521,52.4495557,-1.8407013,2016-02-10
100070545371,410923,283503,52.4493939,-1.8407019,2016-02-10
100070545373,410923,283500,52.449367,-1.8407019,2016-02-10
100070545379,410923,283480,52.4491872,-1.8407026,2016-02-10
100070545363,410924,283526,52.4496007,-1.8406864,2016-02-10
100070545382,410963,283485,52.4492313,-1.8401139,2016-02-10
100070545388,410964,283468,52.4490785,-1.8400997,2016-02-10
100070545380,410964,283490,52.4492762,-1.840099,2016-02-10
100070545372,410964,283513,52.449483,-1.8400983,2016-02-10
100070545390,410964,283464,52.4490425,-1.8400998,2016-02-10
100070545374,410964,283508,52.4494381,-1.8400984,2016-02-10
100070545376,410964,283501,52.4493751,-1.8400986,2016-02-10
100070545384,410965,283478,52.4491683,-1.8400847,2016-02-10
100070545368,410965,283524,52.4495819,-1.8400832,2016-02-10
100070545366,410967,283528,52.4496178,-1.8400536,2016-02-10
100070545370,410965,283519,52.4495369,-1.8400834,2016-02-10
100070545378,410964,283495,52.4493212,-1.8400988,2016-02-10
100070545386,410965,283473,52.4491234,-1.8400848,2016-02-10
100070545445,410931,283262,52.4472272,-1.8405919,2016-02-10
100071421575,410933,283272,52.447317,-1.8405621,2018-07-02
100070545447,410934,283258,52.4471912,-1.8405479,2016-02-10
100070545442,410934.78,283276.15,52.4473543,-1.8405358,2018-07-02
100070545440,410936,283281,52.4473979,-1.8405177,2016-02-10
100070545438,410937,283285,52.4474338,-1.8405029,2016-02-10
100070469725,410938,283249,52.4471102,-1.8404893,2016-02-10
100070469726,410941,283243,52.4470562,-1.8404454,2016-02-10
100070469727,410942,283234,52.4469752,-1.8404309,2016-02-10
100070469728,410942,283226,52.4469033,-1.8404312,2016-02-10
100070469729,410950,283219,52.4468402,-1.8403137,2016-02-10
100070469730,410955,283216,52.4468132,-1.8402403,2016-02-10
100070469731,410961,283212,52.4467771,-1.8401521,2016-02-10
100070469732,410965,283208,52.446741,-1.8400934,2016-02-10
100070529500,411014,283247,52.4470907,-1.8393712,2016-02-10
100070529498,411012,283252,52.4471357,-1.8394004,2016-02-10
100070529496,411007,283260,52.4472077,-1.8394738,2016-02-10
100070529494,411003,283261,52.4472168,-1.8395326,2016-02-10
100070529492,410996,283266,52.4472619,-1.8396354,2016-02-10
100070529490,410991,283270,52.4472979,-1.8397088,2016-02-10
100070529488,410985,283276,52.447352,-1.8397969,2018-09-23
100070529486,410983,283280,52.447388,-1.8398262,2016-02-10
100070529484,410981,283289,52.4474689,-1.8398554,2016-02-10
100070545436,410943,283293,52.4475056,-1.8404143,2016-02-10
100070529482,410978,283294,52.4475139,-1.8398993,2016-02-10
100070529480,410977,283302,52.4475859,-1.8399138,2016-02-10
100070545432,410946,283303,52.4475955,-1.8403699,2018-09-23
100070545430,410948,283307,52.4476314,-1.8403403,2018-09-23
100070529478,410977,283308,52.4476398,-1.8399136,2016-02-10
100070529476,410978,283316,52.4477117,-1.8398986,2016-02-10
100070545428,410950,283316,52.4477123,-1.8403106,2016-02-10
100070529474,410979,283321,52.4477566,-1.8398838,2016-02-10
100070545424,410953,283325,52.4477931,-1.8402662,2016-02-10
100070529472,410984,283330,52.4478375,-1.8398099,2016-02-10
100070545422,410955,283330,52.447838,-1.8402366,2016-02-10
100070545426,410952,283320,52.4477482,-1.840281,2016-02-10
100070545434,410944,283298,52.4475506,-1.8403995,2016-02-10
10015644798,410947.68,283396.92,52.4484398,-1.8403421,2019-05-30
100070365328,410967,283390,52.4483772,-1.8400581,2016-02-10
100070365329,410968,283426,52.4487008,-1.8400422,2016-02-10
100070365330,410978,283388,52.448359,-1.8398963,2016-02-10
100070365331,410979,283425,52.4486916,-1.8398804,2016-02-10
100070365332,410984,283389,52.4483679,-1.839808,2016-02-10
100070365333,410984,283424,52.4486825,-1.8398069,2016-02-10
100070365334,410994,283388,52.4483587,-1.8396609,2016-02-10
100070365335,410994,283426,52.4487003,-1.8396597,2016-02-10
100070365336,411037,283390,52.4483758,-1.8390281,2016-02-10
100070365337,411040,283424,52.4486814,-1.8389829,2016-02-10
100070365340,411054,283422,52.4486631,-1.838777,2016-02-10
100070365342,411059,283422,52.448663,-1.8387034,2016-02-10
100070365344,411064,283421,52.448654,-1.8386299,2016-02-10
100070365345,411063,283387,52.4483483,-1.8386457,2016-02-10
100070365343,411058,283387,52.4483484,-1.8387193,2016-02-10
100070365339,411048,283422,52.4486633,-1.8388653,2016-02-10
100070365347,411072,283386,52.4483391,-1.8385133,2016-02-10
100070365341,411052,283388,52.4483575,-1.8388075,2016-02-10
100070365338,411048,283388,52.4483576,-1.8388664,2016-02-10
100070365346,411074,283424,52.4486807,-1.8384826,2016-02-10
100070407906,411076,283383,52.4483121,-1.8384545,2016-02-10
100070529442,411031,283385,52.448331,-1.8391166,2016-02-10
100070529440,411037,283428,52.4487174,-1.8390269,2016-02-10
100070529456,410996,283383,52.4483137,-1.8396316,2016-02-10
100070545400,410964,283429,52.4487279,-1.840101,2016-02-10
100070545408,410960,283371,52.4482065,-1.8401617,2016-02-10
100070545398,410963,283439,52.4488178,-1.8401154,2016-02-10
100070545406,410961,283377,52.4482604,-1.8401468,2016-02-10
100070545396,410963,283444,52.4488627,-1.8401152,2018-09-23
100070545404,410964,283387,52.4483503,-1.8401023,2016-02-10
100070545392,410964,283455,52.4489616,-1.8401001,2016-02-10
100070545394,410964,283449,52.4489077,-1.8401003,2016-02-10
100070529470,410986,283334,52.4478734,-1.8397803,2016-02-10
100070529454,411039,283337,52.4478993,-1.8390004,2016-02-10
100070545420,410956,283338,52.4479099,-1.8402216,2016-02-10
100070529468,410992,283341,52.4479362,-1.8396918,2016-02-10
100070529452,411035,283343,52.4479533,-1.8390591,2016-02-10
100070545418,410957,283343,52.4479549,-1.8402067,2016-02-10
100070529466,410995,283345,52.4479721,-1.8396476,2018-09-23
100070545416,410958,283348,52.4479998,-1.8401919,2016-02-10
100070545414,410958,283352,52.4480357,-1.8401917,2016-02-10
100070529450,411031,283355,52.4480613,-1.8391176,2016-02-10
100070529464,410998,283356,52.4480709,-1.8396031,2016-02-10
100070529448,411032,283360,52.4481062,-1.8391027,2016-02-10
100070529462,410998,283360,52.4481069,-1.8396029,2016-02-10
100070545412,410959,283361,52.4481166,-1.8401767,2016-02-10
100070545410,410959,283365,52.4481526,-1.8401766,2016-02-10
100070529460,410998,283367,52.4481698,-1.8396027,2016-02-10
100070529446,411032,283367,52.4481691,-1.8391025,2016-02-10
100070529458,410997,283373,52.4482238,-1.8396172,2016-02-10
100070529444,411032,283373,52.4482231,-1.8391023,2016-02-10
100070469733,410972,283203,52.446696,-1.8399906,2016-02-10
100070469734,410977,283199,52.4466599,-1.8399171,2016-02-10
100070469735,410984,283196,52.4466328,-1.8398142,2016-02-10
100071573153,410989,283191,52.4465877,-1.8397408,2016-02-10
100070469736,410996,283187,52.4465516,-1.839638,2018-09-23
100070469737,410999,283184,52.4465246,-1.8395939,2016-02-10
100070469738,411006,283179,52.4464795,-1.8394911,2016-02-10
100070469739,411010,283175,52.4464435,-1.8394324,2016-02-10
100070529502,411016,283242,52.4470457,-1.8393419,2016-02-10
100070469740,411017,283172,52.4464164,-1.8393295,2016-02-10
100070529504,411019,283237,52.4470007,-1.8392979,2016-02-10
100070469741,411022,283168,52.4463803,-1.839256,2016-02-10
100070529506,411024,283230,52.4469377,-1.8392246,2016-02-10
100070529508,411027,283226,52.4469016,-1.8391806,2016-02-10
100070469742,411028,283162,52.4463263,-1.839168,2016-02-10
100070529509,411029,283221,52.4468567,-1.8391513,2016-02-10
100070529510,411031,283218,52.4468296,-1.839122,2018-09-23
100070469743,411032,283160,52.4463082,-1.8391092,2016-02-10
